Fsi	Fsd	Fsi_l	Fsd_l	tl	th
0.00549181	0.00549181	0	0	49.8912	0
0.00353045	0.00353045	0	0	83.4979	0
0.00225557	0.00225557	0	0	107.778	0
0.00205943	0.00205943	0	0	122.189	0
0.00333431	0.00333431	0	0	73.3766	0
0.00794351	0.00794351	0	0	33.1347	0
0.0024517	0.0024517	0	0	99.4949	0
0.00421693	0.00421693	0	0	61.598	0
0.00509954	0.00509954	0	0	49.4747	0
0.00186329	0.00186329	0	0	109.942	0
0.00392272	0.00392272	0	0	75.2431	0
0.00313818	0.00313818	0	0	106.743	0
0.00274591	0.00274591	0	0	99.7937	0
0.00362852	0.00362852	0	0	69.434	0
0.00304011	0.00304011	0	0	95.1623	0
0.00509954	0.00509954	0	0	57.1875	0
0.00353045	0.00353045	0	0	78.4722	0
0.00500147	0.00500147	0	0	52.8146	0
0.00539374	0.00539374	0	0	51.743	0
0.00323625	0.00323625	0	0	82.1465	0
0.00509954	0.00509954	0	0	53.4034	0
0.0024517	0.0024517	0	0	101.199	0
0.00451113	0.00451113	0	0	70.5303	0
0.00333431	0.00333431	0	0	80.8188	0
0.00372659	0.00372659	0	0	87.6374	0
0.00666863	0.00666863	0	0	39.0152	0
0.00196136	0.00196136	0	0	113.571	0
0.00470727	0.00470727	0	0	94.8147	0
0.00333431	0.00333431	0	0	81.7251	0
0.0049034	0.0049034	0	0	56.456	0
0.00421693	0.00421693	0	0	65.5594	0
0.0024517	0.0024517	0	0	118.917	0
0.00529568	0.00529568	0	0	49.0924	0
0.00205943	0.00205943	0	0	102.27	0
0.00451113	0.00451113	0	0	60.8903	0
0.00509954	0.00509954	0	0	53.4652	0
0.00264784	0.00264784	0	0	92.6229	0
0.00392272	0.00392272	0	0	68.3442	0
0.0046092	0.0046092	0	0	62.6124	0
0.00264784	0.00264784	0	0	96.1645	0
0.00549181	0.00549181	0	0	48.7829	0
0.00549181	0.00549181	0	0	57.8444	0
0.00657056	0.00657056	0	0	96.8185	0
0.00294204	0.00294204	0	0	97.9464	0
0.00519761	0.00519761	0	0	61.0985	0
0.00480533	0.00480533	0	0	62.0529	0
0.00362852	0.00362852	0	0	69.5833	0
0.00176523	0.00176523	0	0	129.405	0
0.00392272	0.00392272	0	0	106.263	0
0.00402079	0.00402079	0	0	78.6851	0
0.00313818	0.00313818	0	0	90.9556	0
0.0049034	0.0049034	0	0	60.7904	0
0.00813965	0.00813965	0	0	34.2669	0
0.00568795	0.00568795	0	0	59.6631	0
0.00402079	0.00402079	0	0	65.2381	0
0.00274591	0.00274591	0	0	90.6448	0
0.00304011	0.00304011	0	0	112.455	0
0.00402079	0.00402079	0	0	63.4615	0
0.00186329	0.00186329	0	0	109.942	0
0.00411886	0.00411886	0	0	60.25	0
0.00402079	0.00402079	0	0	65.0371	0
0.00225557	0.00225557	0	0	121.805	0
0.00225557	0.00225557	0	0	121.196	0
0.00402079	0.00402079	0	0	65.2381	0
0.00274591	0.00274591	0	0	93.6984	0
0.00402079	0.00402079	0	0	100.624	0
0.00509954	0.00509954	0	0	57.3246	0
0.000784544	0.000784544	0	0	153	0
0.00353045	0.00353045	0	0	72.6894	0
0.00186329	0.00186329	0	0	135.5	0
0.00431499	0.00431499	0	0	96.7356	0
0.00333431	0.00333431	0	0	91.671	0
0.00431499	0.00431499	0	0	64.7489	0
0.00588408	0.00588408	0	0	44.0362	0
0.00147102	0.00147102	0	0	144.222	0
0.00323625	0.00323625	0	0	82.1465	0
0.00451113	0.00451113	0	0	58.4034	0
0.0021575	0.0021575	0	0	110.625	0
0.00372659	0.00372659	0	0	70.3723	0
0.00402079	0.00402079	0	0	62.8571	0
0.00411886	0.00411886	0	0	92.25	0
0.00539374	0.00539374	0	0	49.2361	0
0.00294204	0.00294204	0	0	87.0833	0
0.00421693	0.00421693	0	0	61.0268	0
0.00411886	0.00411886	0	0	61.1497	0
0.00264784	0.00264784	0	0	112.357	0
0.00274591	0.00274591	0	0	105.224	0
0.00382465	0.00382465	0	0	80.5307	0
0.00304011	0.00304011	0	0	103.601	0
0.00274591	0.00274591	0	0	100.355	0
0.0024517	0.0024517	0	0	119.606	0
0.00333431	0.00333431	0	0	83.2727	0
0.0049907	0.00519761	0	0	97.7752	0
0.00323625	0.00323625	0	0	82.4722	0
0.00333431	0.00333431	0	0	80.9722	0
0.00941453	0.00941453	0	0	108.281	0
0.00313818	0.00313818	0	0	88.1667	0
0.00240967	0.000784544	0	0	173	0
0.000686476	0.000686476	0	0	161.571	0
0.00274591	0.00274591	0	0	108.139	0
0.00264784	0.00264784	0	0	121.805	0
0.00431499	0.00431499	0	0	83.3412	0
0.00333431	0.00333431	0	0	75.3636	0
0.00431499	0.00431499	0	0	76.5897	0
0.0046092	0.0046092	0	0	60.2178	0
0.00205943	0.00205943	0	0	123.364	0
0.00323625	0.00323625	0	0	110.287	0
0.00627636	0.00627636	0	0	40.6404	0
0.00343238	0.00343238	0	0	74.1894	0
0.000686476	0.000686476	0	0	173.375	0
0.00441306	0.00441306	0	0	59.7527	0
0.00558988	0.00558988	0	0	47.2755	0
0.00343238	0.00343238	0	0	72.1474	0
0.00470727	0.00470727	0	0	55.4126	0
0.00402079	0.00402079	0	0	64.3718	0
0.00470727	0.00470727	0	0	55.3983	0
0.00196136	0.00196136	0	0	118.393	0
0.00539374	0.00539374	0	0	47.7525	0
0.00196136	0.00196136	0	0	101	0
0.00222809	0.00188436	0	0	0	0
0.00470727	0.00470727	0	0	62.0061	0
0.00353045	0.00353045	0	0	69.8947	0
0.0046092	0.0046092	0	0	69.6732	0
0.00372659	0.00372659	0	0	87.6374	0
0.00421693	0.00421693	0	0	63.4474	0
0.00235363	0.00235363	0	0	102.25	0
0.00343238	0.00343238	0	0	71.3437	0
0.00333431	0.00333431	0	0	75.9037	0
0.00519761	0.00519761	0	0	52.9524	0
0.0046092	0.0046092	0	0	54.9816	0
0.0021575	0.0021575	0	0	128.627	0
0.00431499	0.00431499	0	0	64.7489	0
0.00451113	0.00451113	0	0	63.5958	0
0.00441306	0.00441306	0	0	82.6589	0
0.00362852	0.00362852	0	0	97.3993	0
0.00225557	0.00225557	0	0	118.281	0
0.00558988	0.00558988	0	0	57.5108	0
0.0046092	0.0046092	0	0	81.5352	0
0.00480533	0.00480533	0	0	61.536	0
0.00225557	0.00225557	0	0	107.778	0
0.00519761	0.00519761	0	0	52.8034	0
0.00117682	0.00117682	0	0	159.708	0
0.0046092	0.0046092	0	0	60.2178	0
0.00657056	0.00657056	0	0	38.781	0
0.00166716	0.00166716	0	0	133	0
0.00774738	0.00774738	0	0	32.8221	0
0.00225557	0.00225557	0	0	104.931	0
0.00284397	0.00284397	0	0	88.2576	0
0.00196136	0.00196136	0	0	101	0
0.00470727	0.00470727	0	0	52.7966	0
0.00500147	0.00500147	0	0	58.0952	0
0.00333431	0.00333431	0	0	78.3442	0
0.00402079	0.00402079	0	0	67.2915	0
0.00147102	0.00147102	0	0	135.5	0
0.00353045	0.00353045	0	0	108.83	0
0.00480533	0.00480533	0	0	80.625	0
0.0067667	0.0067667	0	0	38.539	0
0.00519761	0.00519761	0	0	54.5496	0
0.00156909	0.00156909	0	0	139.222	0
0.00539374	0.00539374	0	0	47.7525	0
0.0024517	0.0024517	0	0	99.4949	0
0.00451113	0.00451113	0	0	70.812	0
0.00431499	0.00431499	0	0	60.6044	0
0.00372659	0.00372659	0	0	68.2576	0
0.00480533	0.00480533	0	0	94.0238	0
0.00205943	0.00205943	0	0	113.393	0
0.00411886	0.00411886	0	0	61.6667	0
0.00343238	0.00343238	0	0	84.2883	0
0.00323625	0.00323625	0	0	82.7778	0
0.00519761	0.00519761	0	0	49.5989	0
0.00411886	0.00411886	0	0	73.1308	0
0.00549181	0.00549181	0	0	46.9573	0
0.00558988	0.00558988	0	0	47.1288	0
0.00470727	0.00470727	0	0	85.336	0
0.00284397	0.00284397	0	0	114.248	0
0.00392272	0.00392272	0	0	68.5837	0
0.00794351	0.00794351	0	0	67.2708	0
0.00127488	0.00127488	0	0	138.714	0
0.00519761	0.00519761	0	0	59.374	0
0.00392272	0.00392272	0	0	98.4127	0
0.00431499	0.00431499	0	0	60.8188	0
0.00392272	0.00392272	0	0	64.638	0
0.00382465	0.00382465	0	0	66.0971	0
0.00480533	0.00480533	0	0	61.4522	0
0.00509954	0.00509954	0	0	55.0561	0
0.00382465	0.00382465	0	0	87.8056	0
0.00451113	0.00451113	0	0	82.1051	0
0.00755124	0.00755124	0	0	35.207	0
0.00127488	0.00127488	0	0	173.375	0
0.00500147	0.00500147	0	0	54.5865	0
0.00147102	0.00147102	0	0	140.472	0
0.00304011	0.00304011	0	0	81.4858	0
0.000588408	0.000588408	0	0	176.143	0
0.00323625	0.00323625	0	0	101.372	0
0.00480533	0.00480533	0	0	57.0099	0
0.00225557	0.00225557	0	0	104.416	0
0.00304011	0.00304011	0	0	82.9167	0
0.00549181	0.00549181	0	0	49.8912	0
0.00323625	0.00323625	0	0	75.9499	0
0.00196136	0.00196136	0	0	117.083	0
0.00402079	0.00402079	0	0	73.7698	0
0.00147102	0.00147102	0	0	136.931	0
0.00333431	0.00333431	0	0	75.1176	0
