Fsi	Fsd	Fsi_l	Fsd_l	tl	th
0.00316894	0	0	0	28.3333	0
0.00554565	0	0	0	17	0
0.00633789	0	0	0	15	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.0087146	0	0	0	11.087	0
0.00198059	0	0	0	42.5	0
0.00277283	0	0	0	31.875	0
0.00396118	0	0	0	23.1818	0
0.000792236	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.00792236	0	0	0	12.1429	0
0	0	0	0	51	0
0.00158447	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.00118835	0	0	0	51	0
0.000792236	0	0	0	51	0
0	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00158447	0	0	0	51	0
0.00514953	0	0	0	18.2143	0
0	0	0	0	51	0
0.00277283	0	0	0	31.875	0
0.00198059	0	0	0	42.5	0
0.00713012	0	0	0	13.4211	0
0.00594177	0	0	0	15.9375	0
0	0	0	0	51	0
0.00633789	0	0	0	15	0
0.00316894	0	0	0	28.3333	0
0.00396118	0	0	0	23.1818	0
0.00554565	0	0	0	17	0
0.00514953	0	0	0	18.2143	0
0	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00554565	0	0	0	17	0
0.000792236	0	0	0	51	0
0.00713012	0	0	0	13.4211	0
0.00554565	0	0	0	17	0
0.00594177	0	0	0	15.9375	0
0.00277283	0	0	0	31.875	0
0.0043573	0	0	0	21.25	0
0.00316894	0	0	0	28.3333	0
0.00514953	0	0	0	18.2143	0
0	0	0	0	51	0
0.00396118	0	0	0	23.1818	0
0.00277283	0	0	0	31.875	0
0	0	0	0	51	0
0.00198059	0	0	0	42.5	0
0.00713012	0	0	0	13.4211	0
0.00792236	0	0	0	12.1429	0
0.00554565	0	0	0	17	0
0.00316894	0	0	0	28.3333	0
0	0	0	0	51	0
0.00554565	0	0	0	17	0
0.00396118	0	0	0	23.1818	0
0.00792236	0	0	0	12.1429	0
0.00673401	0	0	0	14.1667	0
0.00198059	0	0	0	42.5	0
0.00316894	0	0	0	28.3333	0
0.00514953	0	0	0	18.2143	0
0	0	0	0	51	0
0.00554565	0	0	0	17	0
0.00792236	0	0	0	12.1429	0
0.00316894	0	0	0	28.3333	0
0.00514953	0	0	0	18.2143	0
0.00633789	0	0	0	15	0
0	0	0	0	51	0
0.00594177	0	0	0	15.9375	0
0.00198059	0	0	0	42.5	0
0.00950683	0	0	0	10.2	0
0.00950683	0	0	0	10.2	0
0.00118835	0	0	0	51	0
0	0	0	0	51	0
0.0043573	0	0	0	21.25	0
0.00673401	0	0	0	14.1667	0
0.000396118	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00118835	0	0	0	51	0
0.00594177	0	0	0	15.9375	0
